_id,device,timestamp,temperature,humidity,NH3,CO,NO2,CO2,cluster,kategori
693d36a76b13234aa5b304a9,ESP8266-Sensors,2025-12-13|09:49:27,25.59,83.68,0.81,3.93,0.43,574.22,,
693d36ac6b13234aa5b304aa,ESP8266-Sensors,2025-12-13|09:49:32,27.8,70.68,0.55,0.32,0.16,482.29,,
693d36b16b13234aa5b304ab,ESP8266-Sensors,2025-12-13|09:49:37,33.26,58.43,1.46,4.18,0.78,422.33,,
693d36b66b13234aa5b304ac,ESP8266-Sensors,2025-12-13|09:49:42,33.49,85.04,1.65,0.51,0.25,560.08,,
693d36bb6b13234aa5b304ad,ESP8266-Sensors,2025-12-13|09:49:47,26.1,40.65,0.75,3.07,0.78,485.1,,
693d36c06b13234aa5b304ae,ESP8266-Sensors,2025-12-13|09:49:52,32.74,49.73,1.16,0.11,0.94,511.88,,
693d36c56b13234aa5b304af,ESP8266-Sensors,2025-12-13|09:49:57,28.55,61.61,1.76,2.03,0.59,561.63,,
693d36ca6b13234aa5b304b0,ESP8266-Sensors,2025-12-13|09:50:02,26.99,88.35,0.52,2.83,0.89,404.69,,
693d36cf6b13234aa5b304b1,ESP8266-Sensors,2025-12-13|09:50:07,27.51,43.64,1.98,1.65,0.89,531.95,,
693d36d46b13234aa5b304b2,ESP8266-Sensors,2025-12-13|09:50:12,31.2,65.74,1.85,3.31,0.19,480.3,,
693d36d96b13234aa5b304b3,ESP8266-Sensors,2025-12-13|09:50:17,29.62,74.41,1.72,2.47,0.11,583.31,,
693d36de6b13234aa5b304b4,ESP8266-Sensors,2025-12-13|09:50:22,33.31,53.61,1.43,0.43,0.8,457.21,,
693d36e36b13234aa5b304b5,ESP8266-Sensors,2025-12-13|09:50:27,26.06,51.94,1.48,0.97,0.59,420.54,,
693d36e86b13234aa5b304b6,ESP8266-Sensors,2025-12-13|09:50:32,27.48,59.72,1.41,1.36,0.78,441.81,,
693d36ed6b13234aa5b304b7,ESP8266-Sensors,2025-12-13|09:50:37,30.77,41.54,1.54,0.39,0.55,487.43,,
693d36f26b13234aa5b304b8,ESP8266-Sensors,2025-12-13|09:50:42,34.96,88.29,0.68,3.78,0.56,446.77,,
693d36f76b13234aa5b304b9,ESP8266-Sensors,2025-12-13|09:50:47,26.84,60.46,0.68,1.01,0.59,522.47,,
693d36fc6b13234aa5b304ba,ESP8266-Sensors,2025-12-13|09:50:52,25.83,71.5,0.63,1.86,0.76,557.27,,
693d37016b13234aa5b304bb,ESP8266-Sensors,2025-12-13|09:50:57,25.22,68.29,0.94,1.9,0.52,562.48,,
693d37066b13234aa5b304bc,ESP8266-Sensors,2025-12-13|09:51:02,30.52,43.35,0.83,1.62,0.99,545.28,,
693d370b6b13234aa5b304bd,ESP8266-Sensors,2025-12-13|09:51:07,29.75,59.83,0.8,0.55,0.98,578.49,,
693d37106b13234aa5b304be,ESP8266-Sensors,2025-12-13|09:51:12,33.03,59.91,0.89,0.41,0.98,452.3,,
693d37156b13234aa5b304bf,ESP8266-Sensors,2025-12-13|09:51:17,26.72,69.79,0.75,1.81,0.41,538.13,,
693d371a6b13234aa5b304c0,ESP8266-Sensors,2025-12-13|09:51:22,31.5,62.08,1.93,4.35,0.12,567.02,,
693d371f6b13234aa5b304c1,ESP8266-Sensors,2025-12-13|09:51:27,27.51,80.96,1.2,0.22,0.61,403.78,,
693d37246b13234aa5b304c2,ESP8266-Sensors,2025-12-13|09:51:32,29.17,43.51,1.25,0.19,0.43,563.14,,
693d37296b13234aa5b304c3,ESP8266-Sensors,2025-12-13|09:51:37,27.77,79.54,0.96,3.28,0.97,582.8,,
693d372e6b13234aa5b304c4,ESP8266-Sensors,2025-12-13|09:51:42,29.73,61.13,1.16,4.81,0.4,410.66,,
693d37346b13234aa5b304c5,ESP8266-Sensors,2025-12-13|09:51:47,30.29,70.09,0.79,3.76,1,423.43,,
693d37396b13234aa5b304c6,ESP8266-Sensors,2025-12-13|09:51:53,26.37,59.32,1.92,1.95,0.93,544.98,,
693d373e6b13234aa5b304c7,ESP8266-Sensors,2025-12-13|09:51:58,29.73,68.86,1.55,4.99,0.88,440.91,,
693d37436b13234aa5b304c8,ESP8266-Sensors,2025-12-13|09:52:03,27.14,52.86,1.16,4.84,0.67,504.13,,
693d37486b13234aa5b304c9,ESP8266-Sensors,2025-12-13|09:52:08,34.77,72.55,1.24,4.83,0.7,537.47,,
693d374d6b13234aa5b304ca,ESP8266-Sensors,2025-12-13|09:52:13,29.28,80.74,1.95,2.04,0.58,515.08,,
693d37526b13234aa5b304cb,ESP8266-Sensors,2025-12-13|09:52:18,29.5,87.79,1.62,3.65,0.35,485.73,,
693d37576b13234aa5b304cc,ESP8266-Sensors,2025-12-13|09:52:23,29.8,46.48,1.8,3.42,0.69,583.99,,
693d375c6b13234aa5b304cd,ESP8266-Sensors,2025-12-13|09:52:28,34.88,79.91,1.67,2.37,0.61,426.9,,
693d37616b13234aa5b304ce,ESP8266-Sensors,2025-12-13|09:52:33,34.29,52.6,1.23,4.19,0.21,567.31,,
693d37666b13234aa5b304cf,ESP8266-Sensors,2025-12-13|09:52:38,32.33,62.71,1.86,2.85,0.8,409.08,,
693d376b6b13234aa5b304d0,ESP8266-Sensors,2025-12-13|09:52:43,32.7,59.69,1.02,3.5,0.45,476.33,,
693d37706b13234aa5b304d1,ESP8266-Sensors,2025-12-13|09:52:48,31.13,68.76,0.67,1.48,0.93,586.04,,
693d37756b13234aa5b304d2,ESP8266-Sensors,2025-12-13|09:52:53,33,78.52,1.57,0.96,0.53,481.56,,
693d377a6b13234aa5b304d3,ESP8266-Sensors,2025-12-13|09:52:58,34.08,84.3,1.67,1.86,0.13,529.76,,
693d377f6b13234aa5b304d4,ESP8266-Sensors,2025-12-13|09:53:03,32.19,51.8,0.66,1.61,0.8,542.53,,
693d37846b13234aa5b304d5,ESP8266-Sensors,2025-12-13|09:53:08,32.23,78.3,1.85,2.71,0.71,441.76,,
693d37896b13234aa5b304d6,ESP8266-Sensors,2025-12-13|09:53:13,30.72,44.78,1.75,1.84,0.68,454.12,,
693d378e6b13234aa5b304d7,ESP8266-Sensors,2025-12-13|09:53:18,32.28,60.75,1.72,1.39,0.53,586.68,,
693d37936b13234aa5b304d8,ESP8266-Sensors,2025-12-13|09:53:23,28.69,58.33,1.2,0.28,0.18,541.08,,
693d37986b13234aa5b304d9,ESP8266-Sensors,2025-12-13|09:53:28,33.62,52.13,1.8,3.87,0.98,529.14,,
693d379d6b13234aa5b304da,ESP8266-Sensors,2025-12-13|09:53:33,25.25,88.12,0.8,2.65,0.65,478.27,,
693d37a26b13234aa5b304db,ESP8266-Sensors,2025-12-13|09:53:38,27.01,75.92,0.83,3.68,0.67,537.28,,
693d37a76b13234aa5b304dc,ESP8266-Sensors,2025-12-13|09:53:43,28.24,43.85,0.96,0.25,0.62,509.93,,
693d37ac6b13234aa5b304dd,ESP8266-Sensors,2025-12-13|09:53:48,34.84,71.05,1.92,2.76,0.57,584.11,,
693d37b16b13234aa5b304de,ESP8266-Sensors,2025-12-13|09:53:53,33.98,69.09,0.55,0.33,0.99,556.65,,
693d37b66b13234aa5b304df,ESP8266-Sensors,2025-12-13|09:53:58,29.33,72.09,0.61,4.12,0.3,582.92,,
693d37bb6b13234aa5b304e0,ESP8266-Sensors,2025-12-13|09:54:03,25.43,59.34,0.93,0.97,0.19,435.32,,
693d37c06b13234aa5b304e1,ESP8266-Sensors,2025-12-13|09:54:08,30.06,80.61,0.65,2.11,0.44,538.86,,
693d37c56b13234aa5b304e2,ESP8266-Sensors,2025-12-13|09:54:13,31.01,51.32,1.34,0.5,0.4,502.03,,
693d37ca6b13234aa5b304e3,ESP8266-Sensors,2025-12-13|09:54:18,27.53,77.71,0.54,4.02,0.52,521.78,,
693d37cf6b13234aa5b304e4,ESP8266-Sensors,2025-12-13|09:54:23,30.94,56.14,0.56,1.71,0.56,582.02,,
693d37d46b13234aa5b304e5,ESP8266-Sensors,2025-12-13|09:54:28,27.99,62,0.79,2.02,0.53,400.87,,
693d37d96b13234aa5b304e6,ESP8266-Sensors,2025-12-13|09:54:33,25.43,44.47,1.68,3.76,0.61,508.13,,
693d37de6b13234aa5b304e7,ESP8266-Sensors,2025-12-13|09:54:38,31.39,81.35,1.78,1.66,0.6,580.14,,
693d37e36b13234aa5b304e8,ESP8266-Sensors,2025-12-13|09:54:43,34.38,63.31,1.73,0.24,0.99,466.1,,
693d37e86b13234aa5b304e9,ESP8266-Sensors,2025-12-13|09:54:48,28.35,60.7,1.67,4.59,0.19,513.11,,
693d37ed6b13234aa5b304ea,ESP8266-Sensors,2025-12-13|09:54:53,26.5,90,1.9,3.72,0.11,412.15,,
693d37f26b13234aa5b304eb,ESP8266-Sensors,2025-12-13|09:54:58,30.52,76.01,1.95,4.01,0.78,514.85,,
693d37f76b13234aa5b304ec,ESP8266-Sensors,2025-12-13|09:55:03,27.9,56.67,1.6,3.15,0.95,448.39,,
693d37fc6b13234aa5b304ed,ESP8266-Sensors,2025-12-13|09:55:08,25.44,58.34,1.73,1.67,0.39,432.58,,
693d38016b13234aa5b304ee,ESP8266-Sensors,2025-12-13|09:55:13,29.42,72.58,1.44,3.26,0.77,491.12,,
693d38066b13234aa5b304ef,ESP8266-Sensors,2025-12-13|09:55:18,26.51,47.58,1.32,4.73,0.27,579.86,,
693d380b6b13234aa5b304f0,ESP8266-Sensors,2025-12-13|09:55:23,25.64,50.75,1.07,3.21,0.1,586.56,,
693d38106b13234aa5b304f1,ESP8266-Sensors,2025-12-13|09:55:28,31.89,57.27,0.72,4.72,0.49,422.51,,
693d38156b13234aa5b304f2,ESP8266-Sensors,2025-12-13|09:55:33,27.17,42.19,1.05,0.58,0.93,418.98,,
693d381a6b13234aa5b304f3,ESP8266-Sensors,2025-12-13|09:55:38,26.54,70.15,1.17,0.56,0.57,460.05,,
693d381f6b13234aa5b304f4,ESP8266-Sensors,2025-12-13|09:55:43,29.8,73.71,1.24,2.2,0.93,599.32,,
693d38246b13234aa5b304f5,ESP8266-Sensors,2025-12-13|09:55:48,30.38,83.91,1.25,2.09,0.36,533.15,,
693d38296b13234aa5b304f6,ESP8266-Sensors,2025-12-13|09:55:53,32.63,60.17,1.96,2.25,0.58,422.99,,
693d382e6b13234aa5b304f7,ESP8266-Sensors,2025-12-13|09:55:58,25.65,86.82,0.72,0.18,0.59,402.92,,
693d38336b13234aa5b304f8,ESP8266-Sensors,2025-12-13|09:56:03,28.36,65.45,1.86,1.05,0.8,507.78,,
693d38386b13234aa5b304f9,ESP8266-Sensors,2025-12-13|09:56:08,30.93,80.18,1.58,3.57,0.97,428.24,,
693d383d6b13234aa5b304fa,ESP8266-Sensors,2025-12-13|09:56:13,27.05,53.39,1.5,4.87,0.69,442.96,,
693d38426b13234aa5b304fb,ESP8266-Sensors,2025-12-13|09:56:18,33.89,82.18,0.74,1.63,0.35,450.69,,
693d38476b13234aa5b304fc,ESP8266-Sensors,2025-12-13|09:56:23,29.57,67.29,1.1,4.05,0.57,516.18,,
693d384c6b13234aa5b304fd,ESP8266-Sensors,2025-12-13|09:56:28,26.08,75.97,1.89,1.15,0.77,423.38,,
693d38516b13234aa5b304fe,ESP8266-Sensors,2025-12-13|09:56:33,27.31,41.16,1.79,0.99,0.24,530.16,,
693d38566b13234aa5b304ff,ESP8266-Sensors,2025-12-13|09:56:38,34.46,71.54,1.47,2.81,0.63,514.4,,
693d385b6b13234aa5b30500,ESP8266-Sensors,2025-12-13|09:56:43,29.82,88.37,1.37,2.53,0.75,445.2,,
693d38606b13234aa5b30501,ESP8266-Sensors,2025-12-13|09:56:48,28.41,65.52,1.68,3.65,0.92,425.6,,
693d38656b13234aa5b30502,ESP8266-Sensors,2025-12-13|09:56:53,33.95,72.99,1.33,3.69,0.84,489.54,,
693d386a6b13234aa5b30503,ESP8266-Sensors,2025-12-13|09:56:58,33.95,45.33,1.36,4.58,0.59,505.8,,
693d386f6b13234aa5b30504,ESP8266-Sensors,2025-12-13|09:57:03,32.33,86.55,0.89,1.48,0.99,404.19,,
693d38746b13234aa5b30505,ESP8266-Sensors,2025-12-13|09:57:08,31.07,63.31,1.04,0.37,0.13,519.26,,
693d38796b13234aa5b30506,ESP8266-Sensors,2025-12-13|09:57:13,34.64,71.19,0.58,3.27,0.53,432.54,,
693d387e6b13234aa5b30507,ESP8266-Sensors,2025-12-13|09:57:18,31.3,80.72,1.28,4.87,0.22,509.34,,
693d38836b13234aa5b30508,ESP8266-Sensors,2025-12-13|09:57:23,26.58,78.21,0.73,4.2,0.42,537.15,,
693d38886b13234aa5b30509,ESP8266-Sensors,2025-12-13|09:57:28,26.89,45.55,1.7,1.65,0.34,422,,
693d388d6b13234aa5b3050a,ESP8266-Sensors,2025-12-13|09:57:33,28.37,71.66,1.05,4.15,0.33,487.11,,
693d38926b13234aa5b3050b,ESP8266-Sensors,2025-12-13|09:57:38,25.37,47.03,1.71,2.63,0.94,499.29,,
693d38976b13234aa5b3050c,ESP8266-Sensors,2025-12-13|09:57:43,25.91,44.66,1,1.74,0.74,427.15,,
693d389c6b13234aa5b3050d,ESP8266-Sensors,2025-12-13|09:57:48,33.13,44.72,1.26,1.72,0.34,408.93,,
693d38a16b13234aa5b3050e,ESP8266-Sensors,2025-12-13|09:57:53,30.75,54.58,1.28,0.63,0.34,536.85,,
693d38a66b13234aa5b3050f,ESP8266-Sensors,2025-12-13|09:57:58,34.45,87.84,1.52,4.56,0.69,503.11,,
693d38ab6b13234aa5b30510,ESP8266-Sensors,2025-12-13|09:58:03,26.06,50,0.98,0.58,0.99,446.51,,
693d38b06b13234aa5b30511,ESP8266-Sensors,2025-12-13|09:58:08,28.35,88.49,1.28,4.35,0.53,454.99,,
693d38b56b13234aa5b30512,ESP8266-Sensors,2025-12-13|09:58:13,34.04,61.56,1.07,3.67,0.53,563.83,,
693d38ba6b13234aa5b30513,ESP8266-Sensors,2025-12-13|09:58:18,28.55,46.04,0.86,0.41,0.97,525.58,,
693d38bf6b13234aa5b30514,ESP8266-Sensors,2025-12-13|09:58:23,28.83,78.64,0.58,4.65,0.57,484.99,,
693d38c46b13234aa5b30515,ESP8266-Sensors,2025-12-13|09:58:28,29.47,72.01,0.74,4.54,0.37,528.52,,
693d38c96b13234aa5b30516,ESP8266-Sensors,2025-12-13|09:58:33,25.47,88.11,1.34,4.94,0.57,558.55,,
693d38ce6b13234aa5b30517,ESP8266-Sensors,2025-12-13|09:58:38,28.82,70.01,1.27,4.47,0.89,439.41,,
693d38d36b13234aa5b30518,ESP8266-Sensors,2025-12-13|09:58:43,30.4,78.76,1.38,3,0.43,586.44,,
693d38d86b13234aa5b30519,ESP8266-Sensors,2025-12-13|09:58:48,28.63,52.05,1.31,2.37,0.58,476.73,,
693d38dd6b13234aa5b3051a,ESP8266-Sensors,2025-12-13|09:58:53,32.73,87.15,1.1,4.54,0.24,438.25,,
693d38e26b13234aa5b3051b,ESP8266-Sensors,2025-12-13|09:58:58,30.9,41.36,1.34,3.77,0.76,430.39,,
693d38e76b13234aa5b3051c,ESP8266-Sensors,2025-12-13|09:59:03,34.44,63.4,1.27,3.57,0.54,470.76,,
693d38ec6b13234aa5b3051d,ESP8266-Sensors,2025-12-13|09:59:08,32.87,71.55,0.99,0.73,0.27,461.12,,
693d38f16b13234aa5b3051e,ESP8266-Sensors,2025-12-13|09:59:13,33.77,76.78,1.78,4.28,0.24,409.27,,
693d38f66b13234aa5b3051f,ESP8266-Sensors,2025-12-13|09:59:18,34.67,74.23,0.67,2.85,0.66,583.09,,
693d38fb6b13234aa5b30520,ESP8266-Sensors,2025-12-13|09:59:23,32.23,44.57,1.01,1.75,0.27,573.5,,
693d39006b13234aa5b30521,ESP8266-Sensors,2025-12-13|09:59:28,33.38,40.26,0.73,2.69,0.13,547.71,,
693d39056b13234aa5b30522,ESP8266-Sensors,2025-12-13|09:59:33,28.56,73.93,1.94,4.11,0.7,427,,
693d390a6b13234aa5b30523,ESP8266-Sensors,2025-12-13|09:59:38,33.21,88.49,0.57,1.16,0.87,402.16,,
693d390f6b13234aa5b30524,ESP8266-Sensors,2025-12-13|09:59:43,34.81,82.28,1.83,3.71,0.38,557.15,,
693d39146b13234aa5b30525,ESP8266-Sensors,2025-12-13|09:59:48,34.54,60.87,1.81,1.05,0.22,413.47,,
693d39196b13234aa5b30526,ESP8266-Sensors,2025-12-13|09:59:53,34.07,54.35,1.1,3.39,0.51,430.37,,
693d391e6b13234aa5b30527,ESP8266-Sensors,2025-12-13|09:59:58,28.73,82.83,0.88,4.03,0.62,530.47,,
693d39236b13234aa5b30528,ESP8266-Sensors,2025-12-13|10:00:03,29.28,78.17,0.55,4.35,0.97,431.17,,
693d39286b13234aa5b30529,ESP8266-Sensors,2025-12-13|10:00:08,30.89,77.69,1.48,4.81,0.6,461.33,,
693d392d6b13234aa5b3052a,ESP8266-Sensors,2025-12-13|10:00:13,28.48,74.43,1.1,1.62,0.97,475.49,,
693d39326b13234aa5b3052b,ESP8266-Sensors,2025-12-13|10:00:18,33.62,61.08,0.62,3.71,0.2,496.35,,
693d39376b13234aa5b3052c,ESP8266-Sensors,2025-12-13|10:00:23,33.26,69.77,1.05,0.54,0.2,540.68,,
693d393c6b13234aa5b3052d,ESP8266-Sensors,2025-12-13|10:00:28,33.72,83.41,1.84,3.41,0.21,432.81,,
693d39416b13234aa5b3052e,ESP8266-Sensors,2025-12-13|10:00:33,31.86,61.26,1.51,2.93,0.52,568.33,,
693d39466b13234aa5b3052f,ESP8266-Sensors,2025-12-13|10:00:38,34.27,44.62,1.6,4.39,0.65,474.48,,
693d394b6b13234aa5b30530,ESP8266-Sensors,2025-12-13|10:00:43,29.43,86.79,1.59,2.33,0.74,481.53,,
693d39506b13234aa5b30531,ESP8266-Sensors,2025-12-13|10:00:48,33.65,89.3,1.38,3.24,0.12,402.53,,
693d39556b13234aa5b30532,ESP8266-Sensors,2025-12-13|10:00:53,28.25,71.65,0.6,3.09,0.74,540.28,,
693d395a6b13234aa5b30533,ESP8266-Sensors,2025-12-13|10:00:58,29.57,42.55,1.54,1.91,0.74,579.33,,
693d395f6b13234aa5b30534,ESP8266-Sensors,2025-12-13|10:01:03,32.76,83.53,0.77,3.35,0.72,554.99,,
693d39646b13234aa5b30535,ESP8266-Sensors,2025-12-13|10:01:08,29.51,74.01,0.82,4.54,0.32,599.87,,
693d39696b13234aa5b30536,ESP8266-Sensors,2025-12-13|10:01:13,31.46,59.91,1.58,1.9,0.16,576.58,,
693d396e6b13234aa5b30537,ESP8266-Sensors,2025-12-13|10:01:18,31.96,52.16,0.62,4.91,0.51,584.19,,
693d39736b13234aa5b30538,ESP8266-Sensors,2025-12-13|10:01:23,31.8,49.24,0.99,3.84,0.92,471.17,,
693d39786b13234aa5b30539,ESP8266-Sensors,2025-12-13|10:01:28,29.02,75.11,1.04,2.68,0.54,437.42,,
693d397d6b13234aa5b3053a,ESP8266-Sensors,2025-12-13|10:01:33,27.66,83.74,1.78,0.5,0.64,405.03,,
693d39826b13234aa5b3053b,ESP8266-Sensors,2025-12-13|10:01:38,30.45,85.81,0.71,4.32,0.32,452.51,,
693d39876b13234aa5b3053c,ESP8266-Sensors,2025-12-13|10:01:43,29.65,72.38,1.95,3.21,0.85,482.78,,
693d398c6b13234aa5b3053d,ESP8266-Sensors,2025-12-13|10:01:48,26.21,48.31,0.7,0.19,0.73,523.09,,
693d39916b13234aa5b3053e,ESP8266-Sensors,2025-12-13|10:01:53,29.82,86.78,1.89,4.7,0.97,443.66,,
693d39966b13234aa5b3053f,ESP8266-Sensors,2025-12-13|10:01:58,27.24,89.61,1.08,0.12,0.79,596.72,,
693d399b6b13234aa5b30540,ESP8266-Sensors,2025-12-13|10:02:03,32.57,52.61,1.51,2.45,0.35,486.28,,
693d39a06b13234aa5b30541,ESP8266-Sensors,2025-12-13|10:02:08,28.96,43.94,1.58,0.45,0.97,525.11,,
693d39a56b13234aa5b30542,ESP8266-Sensors,2025-12-13|10:02:13,33.59,87.66,0.6,1.34,0.56,585.4,,
693d39aa6b13234aa5b30543,ESP8266-Sensors,2025-12-13|10:02:18,26.58,54.64,0.92,2.31,0.56,474.66,,
693d39af6b13234aa5b30544,ESP8266-Sensors,2025-12-13|10:02:23,30.11,46.46,1.05,2.55,0.19,549.13,,
693d39b46b13234aa5b30545,ESP8266-Sensors,2025-12-13|10:02:28,30.28,54.13,1.38,0.7,0.98,481.83,,
693d39b96b13234aa5b30546,ESP8266-Sensors,2025-12-13|10:02:33,30.88,44.7,1.03,1.32,0.49,498.41,,
693d39be6b13234aa5b30547,ESP8266-Sensors,2025-12-13|10:02:38,31.14,56.95,0.79,2.34,0.8,453.75,,
693d39c36b13234aa5b30548,ESP8266-Sensors,2025-12-13|10:02:43,25.77,60.6,1.3,3.12,0.59,475.66,,
693d39c86b13234aa5b30549,ESP8266-Sensors,2025-12-13|10:02:48,34.24,78.68,1.35,3.77,0.67,508.75,,
693d39cd6b13234aa5b3054a,ESP8266-Sensors,2025-12-13|10:02:53,27.7,40.86,1.85,3.04,0.89,407.89,,
693d39d26b13234aa5b3054b,ESP8266-Sensors,2025-12-13|10:02:58,30.76,84.44,1.25,4.78,0.56,421.01,,
693d39d76b13234aa5b3054c,ESP8266-Sensors,2025-12-13|10:03:03,28.36,82.64,2,2.68,0.15,494.13,,
693d39dc6b13234aa5b3054d,ESP8266-Sensors,2025-12-13|10:03:08,27.73,58.19,1.19,0.14,0.46,544.65,,
693d39e16b13234aa5b3054e,ESP8266-Sensors,2025-12-13|10:03:13,27.29,70.51,1.11,3.34,0.66,474.45,,
693d39e66b13234aa5b3054f,ESP8266-Sensors,2025-12-13|10:03:18,34.44,40.87,1.05,1.19,0.72,400.32,,
693d39eb6b13234aa5b30550,ESP8266-Sensors,2025-12-13|10:03:23,28.56,89.17,1.62,2.3,0.58,542.86,,
693d39f06b13234aa5b30551,ESP8266-Sensors,2025-12-13|10:03:28,32.5,45.78,1.46,3.84,0.55,496.73,,
693d39f56b13234aa5b30552,ESP8266-Sensors,2025-12-13|10:03:33,25.92,71.38,1.41,0.22,0.85,468.73,,
693d39fa6b13234aa5b30553,ESP8266-Sensors,2025-12-13|10:03:38,31.88,68.24,0.51,1.95,0.69,426.35,,
693d39ff6b13234aa5b30554,ESP8266-Sensors,2025-12-13|10:03:43,31.08,87.7,0.7,2.58,0.96,569.56,,
693d3a046b13234aa5b30555,ESP8266-Sensors,2025-12-13|10:03:48,33.48,71.79,1.78,1.12,0.95,582,,
693d3a096b13234aa5b30556,ESP8266-Sensors,2025-12-13|10:03:53,32.61,43.21,1.98,3.98,0.36,517.48,,
693d3a0e6b13234aa5b30557,ESP8266-Sensors,2025-12-13|10:03:58,25.27,52.14,1.27,2.18,0.68,436.88,,
693d3a136b13234aa5b30558,ESP8266-Sensors,2025-12-13|10:04:03,30.34,54.08,0.6,2.75,0.46,540.4,,
693d3a186b13234aa5b30559,ESP8266-Sensors,2025-12-13|10:04:08,33.77,69.52,1.88,4,0.87,463.2,,
693d3a1d6b13234aa5b3055a,ESP8266-Sensors,2025-12-13|10:04:13,31.43,74.16,0.68,2.77,0.41,468.45,,
693d3a226b13234aa5b3055b,ESP8266-Sensors,2025-12-13|10:04:18,28.88,55.95,1.93,2.08,0.61,557.99,,
693d3a276b13234aa5b3055c,ESP8266-Sensors,2025-12-13|10:04:23,32.19,89.03,1.91,4.56,0.97,429.43,,
693d3a2c6b13234aa5b3055d,ESP8266-Sensors,2025-12-13|10:04:28,26.2,60.37,1.05,0.72,0.79,416.43,,
693d3a316b13234aa5b3055e,ESP8266-Sensors,2025-12-13|10:04:33,29.92,58.33,0.53,4.02,0.1,499.37,,
693d3a366b13234aa5b3055f,ESP8266-Sensors,2025-12-13|10:04:38,31.39,64.44,0.87,1.81,0.57,548.36,,
693d3a3b6b13234aa5b30560,ESP8266-Sensors,2025-12-13|10:04:43,34.65,46.26,1.22,3.58,0.48,429.74,,
693d3a406b13234aa5b30561,ESP8266-Sensors,2025-12-13|10:04:48,32.31,67.82,0.51,0.71,0.1,473,,
693d3a456b13234aa5b30562,ESP8266-Sensors,2025-12-13|10:04:53,29.52,66.62,0.6,0.65,0.9,595.59,,
693d3a4a6b13234aa5b30563,ESP8266-Sensors,2025-12-13|10:04:58,29.66,42.47,1.68,3.24,0.98,597.15,,
693d3a4f6b13234aa5b30564,ESP8266-Sensors,2025-12-13|10:05:03,34.82,62,1.81,0.4,0.37,460.15,,
693d3a546b13234aa5b30565,ESP8266-Sensors,2025-12-13|10:05:08,28.24,64.74,0.58,0.39,0.1,417.55,,
693d3a596b13234aa5b30566,ESP8266-Sensors,2025-12-13|10:05:13,27.57,44.33,1.2,2.62,0.26,466.77,,
693d3a5e6b13234aa5b30567,ESP8266-Sensors,2025-12-13|10:05:18,33.53,78.02,1.66,1.64,0.84,413.36,,
693d3a636b13234aa5b30568,ESP8266-Sensors,2025-12-13|10:05:23,28.86,82,1.5,3.21,0.54,573.31,,
693d3a686b13234aa5b30569,ESP8266-Sensors,2025-12-13|10:05:28,25.15,49.29,1.78,0.19,0.48,400.45,,
693d3a6d6b13234aa5b3056a,ESP8266-Sensors,2025-12-13|10:05:33,28.69,57.22,1.5,2.16,0.3,402.42,,
693d3a726b13234aa5b3056b,ESP8266-Sensors,2025-12-13|10:05:38,29.91,87.5,1.13,2.81,0.79,420.44,,
693d3a776b13234aa5b3056c,ESP8266-Sensors,2025-12-13|10:05:43,30.05,56.44,0.61,1.45,0.88,440.96,,
693d3a7c6b13234aa5b3056d,ESP8266-Sensors,2025-12-13|10:05:48,31.05,46.59,1.22,0.25,0.61,584.27,,
693d3a816b13234aa5b3056e,ESP8266-Sensors,2025-12-13|10:05:53,34.51,72.83,0.87,3.21,0.14,423.69,,
693d3a866b13234aa5b3056f,ESP8266-Sensors,2025-12-13|10:05:58,25.8,87.04,1.07,3.91,0.56,546.72,,
693d3a8b6b13234aa5b30570,ESP8266-Sensors,2025-12-13|10:06:03,27.98,72.08,0.57,0.52,0.85,407.54,,
693d3a906b13234aa5b30571,ESP8266-Sensors,2025-12-13|10:06:08,27.99,66.06,1.7,2.59,0.95,500.97,,
693d3a956b13234aa5b30572,ESP8266-Sensors,2025-12-13|10:06:13,34.4,72.17,1.9,3.08,0.62,596.16,,
693d3a9a6b13234aa5b30573,ESP8266-Sensors,2025-12-13|10:06:18,30.03,85.01,1.9,3.4,0.63,466.57,,
693d3a9f6b13234aa5b30574,ESP8266-Sensors,2025-12-13|10:06:23,25.11,75.34,1.72,1.46,0.84,531.02,,
693d3aa46b13234aa5b30575,ESP8266-Sensors,2025-12-13|10:06:28,26.86,53.26,1.63,4.87,0.77,490.2,,
693d3aa96b13234aa5b30576,ESP8266-Sensors,2025-12-13|10:06:33,33.84,84.5,1.39,0.93,0.41,421.85,,
693d3aae6b13234aa5b30577,ESP8266-Sensors,2025-12-13|10:06:38,30.47,48.02,0.84,1.41,0.13,582.58,,
693d3ab36b13234aa5b30578,ESP8266-Sensors,2025-12-13|10:06:43,30.28,82.33,1.43,4.8,0.38,472.18,,
693d3ab86b13234aa5b30579,ESP8266-Sensors,2025-12-13|10:06:48,33.57,50.55,1.93,1.35,0.71,583,,
693d3abd6b13234aa5b3057a,ESP8266-Sensors,2025-12-13|10:06:53,29.48,50.1,1.52,1.91,0.51,564.82,,
693d3ac26b13234aa5b3057b,ESP8266-Sensors,2025-12-13|10:06:58,26.18,80.24,1.88,0.88,0.81,434.05,,
693d3ac76b13234aa5b3057c,ESP8266-Sensors,2025-12-13|10:07:03,26.61,84.69,0.65,1.11,0.76,549.44,,
693d3acc6b13234aa5b3057d,ESP8266-Sensors,2025-12-13|10:07:08,27.41,53.01,1.63,4.96,0.66,468.99,,
